epoca,loss,val_loss,accuracy,val_accuracy
168,0.01407475396990776,0.010446514934301376,0.987500011920929,0.9900000095367432
169,0.01383395865559578,0.010591696947813034,0.987500011920929,0.9900000095367432
170,0.013884837739169598,0.0108943497762084,0.987500011920929,0.9900000095367432
171,0.01384991966187954,0.0098372558131814,0.987500011920929,0.9900000095367432
172,0.01394711621105671,0.010722248815000057,0.987500011920929,0.9900000095367432
173,0.013750765472650528,0.010375022888183594,0.987500011920929,0.9900000095367432
174,0.013768485747277737,0.010399248450994492,0.987500011920929,0.9900000095367432
175,0.013702521100640297,0.010120544582605362,0.987500011920929,0.9900000095367432
176,0.01374985370784998,0.010335061699151993,0.987500011920929,0.9900000095367432
177,0.013712295331060886,0.010180755518376827,0.987500011920929,0.9900000095367432
178,0.013631660491228104,0.0103473961353302,0.987500011920929,0.9900000095367432
179,0.01381247490644455,0.010459810495376587,0.987500011920929,0.9900000095367432
180,0.013586107641458511,0.01038690097630024,0.987500011920929,0.9900000095367432
181,0.013629112392663956,0.010024501010775566,0.987500011920929,0.9900000095367432
182,0.013529734686017036,0.01043034065514803,0.987500011920929,0.9900000095367432
183,0.013527735136449337,0.010805554687976837,0.987500011920929,0.9900000095367432
184,0.013417295180261135,0.009967480786144733,0.987500011920929,0.9900000095367432
185,0.013555854558944702,0.0107697369530797,0.987500011920929,0.9900000095367432
186,0.013338292017579079,0.010387666523456573,0.987500011920929,0.9900000095367432
187,0.013462832197546959,0.010573687963187695,0.987500011920929,0.9900000095367432
188,0.013307762332260609,0.010627550072968006,0.987500011920929,0.9900000095367432
189,0.01337411254644394,0.010589199140667915,0.987500011920929,0.9900000095367432
190,0.013257574290037155,0.010436483658850193,0.987500011920929,0.9900000095367432
191,0.013227018527686596,0.01104049663990736,0.987500011920929,0.9900000095367432
192,0.013178400695323944,0.010246160440146923,0.987500011920929,0.9900000095367432
193,0.013438563793897629,0.010611098259687424,0.987500011920929,0.9900000095367432
194,0.013259236700832844,0.010532788932323456,0.987500011920929,0.9900000095367432
195,0.01309390552341938,0.010291868820786476,0.987500011920929,0.9900000095367432
196,0.013241726905107498,0.010851494036614895,0.987500011920929,0.9900000095367432
197,0.013071761466562748,0.010030899196863174,0.987500011920929,0.9900000095367432
198,0.013224324211478233,0.010538416914641857,0.987500011920929,0.9900000095367432
199,0.013036416843533516,0.010599944740533829,0.987500011920929,0.9900000095367432
200,0.013151992112398148,0.010526040568947792,0.987500011920929,0.9900000095367432
